STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code
6,61,California,Placer County,2004,304386,CA
6,63,California,Plumas County,2004,20963,CA
6,65,California,Riverside County,2004,1845631,CA
6,67,California,Sacramento County,2004,1344279,CA
6,69,California,San Benito County,2004,55090,CA
6,71,California,San Bernardino County,2004,1899689,CA
6,73,California,San Diego County,2004,2935672,CA
6,75,California,San Francisco County,2004,773284,CA
6,77,California,San Joaquin County,2004,640964,CA
6,79,California,San Luis Obispo County,2004,256095,CA
6,81,California,San Mateo County,2004,692033,CA
6,83,California,Santa Barbara County,2004,401130,CA
6,85,California,Santa Clara County,2004,1668984,CA
6,87,California,Santa Cruz County,2004,250420,CA
6,89,California,Shasta County,2004,176467,CA
6,91,California,Sierra County,2004,3394,CA
6,93,California,Siskiyou County,2004,44229,CA
6,95,California,Solano County,2004,408346,CA
6,97,California,Sonoma County,2004,463211,CA
6,99,California,Stanislaus County,2004,491558,CA
6,101,California,Sutter County,2004,85653,CA
6,103,California,Tehama County,2004,58784,CA
6,105,California,Trinity County,2004,13328,CA
6,107,California,Tulare County,2004,394996,CA
6,109,California,Tuolumne County,2004,56185,CA
6,111,California,Ventura County,2004,787749,CA
6,113,California,Yolo County,2004,184993,CA
6,115,California,Yuba County,2004,64378,CA
8,1,Colorado,Adams County,2004,386663,CO
8,3,Colorado,Alamosa County,2004,15293,CO
8,5,Colorado,Arapahoe County,2004,519785,CO
8,7,Colorado,Archuleta County,2004,11374,CO
8,9,Colorado,Baca County,2004,4050,CO
8,11,Colorado,Bent County,2004,6195,CO
8,13,Colorado,Boulder County,2004,284815,CO
8,14,Colorado,Broomfield County,2004,46591,CO
8,15,Colorado,Chaffee County,2004,16725,CO
8,17,Colorado,Cheyenne County,2004,1932,CO
8,19,Colorado,Clear Creek County,2004,9048,CO
8,21,Colorado,Conejos County,2004,8235,CO
8,23,Colorado,Costilla County,2004,3497,CO
8,25,Colorado,Crowley County,2004,5920,CO
8,27,Colorado,Custer County,2004,3821,CO
8,29,Colorado,Delta County,2004,29402,CO
8,31,Colorado,Denver County,2004,558506,CO
8,33,Colorado,Dolores County,2004,1797,CO
8,35,Colorado,Douglas County,2004,234810,CO
8,37,Colorado,Eagle County,2004,46317,CO
8,39,Colorado,Elbert County,2004,22139,CO
8,41,Colorado,El Paso County,2004,558680,CO
8,43,Colorado,Fremont County,2004,46858,CO
8,45,Colorado,Garfield County,2004,47881,CO
8,47,Colorado,Gilpin County,2004,4861,CO
8,49,Colorado,Grand County,2004,13186,CO
8,51,Colorado,Gunnison County,2004,14315,CO
8,53,Colorado,Hinsdale County,2004,809,CO
8,55,Colorado,Huerfano County,2004,7714,CO
8,57,Colorado,Jackson County,2004,1463,CO
8,59,Colorado,Jefferson County,2004,522889,CO
8,61,Colorado,Kiowa County,2004,1394,CO
8,63,Colorado,Kit Carson County,2004,8098,CO
8,65,Colorado,Lake County,2004,7697,CO
8,67,Colorado,La Plata County,2004,46905,CO
8,69,Colorado,Larimer County,2004,271830,CO
8,71,Colorado,Las Animas County,2004,15588,CO
8,73,Colorado,Lincoln County,2004,5612,CO
8,75,Colorado,Logan County,2004,21122,CO
8,77,Colorado,Mesa County,2004,127095,CO
8,79,Colorado,Mineral County,2004,939,CO
8,81,Colorado,Moffat County,2004,13335,CO
8,83,Colorado,Montezuma County,2004,24429,CO
8,85,Colorado,Montrose County,2004,36192,CO
8,87,Colorado,Morgan County,2004,27607,CO
8,89,Colorado,Otero County,2004,19389,CO
8,91,Colorado,Ouray County,2004,4086,CO
8,93,Colorado,Park County,2004,16420,CO
8,95,Colorado,Phillips County,2004,4522,CO
8,97,Colorado,Pitkin County,2004,14834,CO
8,99,Colorado,Prowers County,2004,13784,CO
8,101,Colorado,Pueblo County,2004,148578,CO
8,103,Colorado,Rio Blanco County,2004,5918,CO
8,105,Colorado,Rio Grande County,2004,12193,CO
8,107,Colorado,Routt County,2004,21077,CO
8,109,Colorado,Saguache County,2004,6798,CO
8,111,Colorado,San Juan County,2004,580,CO
8,113,Colorado,San Miguel County,2004,7115,CO
8,115,Colorado,Sedgwick County,2004,2512,CO
8,117,Colorado,Summit County,2004,25177,CO
8,119,Colorado,Teller County,2004,21130,CO
8,121,Colorado,Washington County,2004,4777,CO
8,123,Colorado,Weld County,2004,217706,CO
8,125,Colorado,Yuma County,2004,9671,CO
9,1,Connecticut,Fairfield County,2004,892291,CT
9,3,Connecticut,Hartford County,2004,868109,CT
9,5,Connecticut,Litchfield County,2004,187772,CT
9,7,Connecticut,Middlesex County,2004,161377,CT
9,9,Connecticut,New Haven County,2004,838429,CT
9,11,Connecticut,New London County,2004,266890,CT
9,13,Connecticut,Tolland County,2004,145798,CT
9,15,Connecticut,Windham County,2004,113944,CT
10,1,Delaware,Kent County,2004,138382,DE
10,3,Delaware,New Castle County,2004,516887,DE
10,5,Delaware,Sussex County,2004,171370,DE
12,1,Florida,Alachua County,2004,228346,FL
12,3,Florida,Baker County,2004,23789,FL
12,5,Florida,Bay County,2004,157841,FL
12,7,Florida,Bradford County,2004,27791,FL
12,9,Florida,Brevard County,2004,515890,FL
12,11,Florida,Broward County,2004,1741272,FL
12,13,Florida,Calhoun County,2004,13058,FL
12,15,Florida,Charlotte County,2004,156281,FL
12,17,Florida,Citrus County,2004,129208,FL
12,19,Florida,Clay County,2004,162473,FL
12,21,Florida,Collier County,2004,295453,FL
12,23,Florida,Columbia County,2004,61457,FL
12,27,Florida,DeSoto County,2004,34240,FL
12,29,Florida,Dixie County,2004,14199,FL
12,31,Florida,Duval County,2004,821644,FL
12,33,Florida,Escambia County,2004,301768,FL
12,35,Florida,Flagler County,2004,68241,FL
12,37,Florida,Franklin County,2004,9981,FL
12,39,Florida,Gadsden County,2004,45506,FL
12,41,Florida,Gilchrist County,2004,15714,FL
12,43,Florida,Glades County,2004,11123,FL
12,45,Florida,Gulf County,2004,15364,FL
12,47,Florida,Hamilton County,2004,13894,FL
12,49,Florida,Hardee County,2004,27657,FL
12,51,Florida,Hendry County,2004,37221,FL
12,53,Florida,Hernando County,2004,149114,FL
12,55,Florida,Highlands County,2004,92752,FL
12,57,Florida,Hillsborough County,2004,1099688,FL
12,59,Florida,Holmes County,2004,18819,FL
12,61,Florida,Indian River County,2004,124105,FL
12,63,Florida,Jackson County,2004,47424,FL
12,65,Florida,Jefferson County,2004,13723,FL
12,67,Florida,Lafayette County,2004,7438,FL
12,69,Florida,Lake County,2004,260829,FL
12,71,Florida,Lee County,2004,512180,FL
12,73,Florida,Leon County,2004,250863,FL
12,75,Florida,Levy County,2004,36729,FL
12,77,Florida,Liberty County,2004,7292,FL
12,79,Florida,Madison County,2004,18859,FL
12,81,Florida,Manatee County,2004,294894,FL
12,83,Florida,Marion County,2004,289817,FL
12,85,Florida,Martin County,2004,137009,FL
12,86,Florida,Miami-Dade County,2004,2381215,FL
12,87,Florida,Monroe County,2004,77901,FL
12,89,Florida,Nassau County,2004,62909,FL
12,91,Florida,Okaloosa County,2004,182220,FL
12,93,Florida,Okeechobee County,2004,38672,FL
12,95,Florida,Orange County,2004,993478,FL
12,97,Florida,Osceola County,2004,220191,FL
12,99,Florida,Palm Beach County,2004,1240191,FL
12,101,Florida,Pasco County,2004,404697,FL
12,103,Florida,Pinellas County,2004,924605,FL
12,105,Florida,Polk County,2004,521029,FL
12,107,Florida,Putnam County,2004,72019,FL
12,109,Florida,St. Johns County,2004,151916,FL
12,111,Florida,St. Lucie County,2004,225240,FL
12,113,Florida,Santa Rosa County,2004,138284,FL
12,115,Florida,Sarasota County,2004,354095,FL
12,117,Florida,Seminole County,2004,392099,FL
12,119,Florida,Sumter County,2004,60069,FL
12,121,Florida,Suwannee County,2004,37103,FL
12,123,Florida,Taylor County,2004,19573,FL
12,125,Florida,Union County,2004,14086,FL
12,127,Florida,Volusia County,2004,476695,FL
12,129,Florida,Wakulla County,2004,26691,FL
12,131,Florida,Walton County,2004,47684,FL
12,133,Florida,Washington County,2004,21651,FL
13,1,Georgia,Appling County,2004,17726,GA
13,3,Georgia,Atkinson County,2004,7893,GA
13,5,Georgia,Bacon County,2004,10059,GA
13,7,Georgia,Baker County,2004,4056,GA
13,9,Georgia,Baldwin County,2004,45446,GA
13,11,Georgia,Banks County,2004,15593,GA
13,13,Georgia,Barrow County,2004,56198,GA
13,15,Georgia,Bartow County,2004,86145,GA
13,17,Georgia,Ben Hill County,2004,17076,GA
13,19,Georgia,Berrien County,2004,16519,GA
13,21,Georgia,Bibb County,2004,154388,GA
13,23,Georgia,Bleckley County,2004,11945,GA
13,25,Georgia,Brantley County,2004,15224,GA
13,27,Georgia,Brooks County,2004,16142,GA
13,29,Georgia,Bryan County,2004,27030,GA
13,31,Georgia,Bulloch County,2004,61274,GA
13,33,Georgia,Burke County,2004,22818,GA
13,35,Georgia,Butts County,2004,22026,GA
13,37,Georgia,Calhoun County,2004,6127,GA
13,39,Georgia,Camden County,2004,45215,GA
13,43,Georgia,Candler County,2004,9966,GA
13,45,Georgia,Carroll County,2004,101304,GA
13,47,Georgia,Catoosa County,2004,58831,GA
13,49,Georgia,Charlton County,2004,10541,GA
13,51,Georgia,Chatham County,2004,238992,GA
13,53,Georgia,Chattahoochee County,2004,17497,GA
13,55,Georgia,Chattooga County,2004,25910,GA
13,57,Georgia,Cherokee County,2004,173692,GA
13,59,Georgia,Clarke County,2004,109289,GA
13,61,Georgia,Clay County,2004,3202,GA
13,63,Georgia,Clayton County,2004,262316,GA
13,65,Georgia,Clinch County,2004,6973,GA
13,67,Georgia,Cobb County,2004,652358,GA
13,69,Georgia,Coffee County,2004,38835,GA
13,71,Georgia,Colquitt County,2004,43275,GA
13,73,Georgia,Columbia County,2004,99585,GA
13,75,Georgia,Cook County,2004,16110,GA
13,77,Georgia,Coweta County,2004,104496,GA
13,79,Georgia,Crawford County,2004,12572,GA
13,81,Georgia,Crisp County,2004,21778,GA
13,83,Georgia,Dade County,2004,15797,GA
13,85,Georgia,Dawson County,2004,18810,GA
13,87,Georgia,Decatur County,2004,28125,GA
13,89,Georgia,DeKalb County,2004,704512,GA
13,91,Georgia,Dodge County,2004,19483,GA
13,93,Georgia,Dooly County,2004,11534,GA
13,95,Georgia,Dougherty County,2004,95051,GA
13,97,Georgia,Douglas County,2004,106596,GA
13,99,Georgia,Early County,2004,12031,GA
13,101,Georgia,Echols County,2004,4062,GA
13,103,Georgia,Effingham County,2004,44288,GA
13,105,Georgia,Elbert County,2004,20735,GA
13,107,Georgia,Emanuel County,2004,21757,GA
13,109,Georgia,Evans County,2004,11192,GA
13,111,Georgia,Fannin County,2004,21527,GA
13,113,Georgia,Fayette County,2004,99951,GA
13,115,Georgia,Floyd County,2004,93864,GA
13,117,Georgia,Forsyth County,2004,130225,GA
13,119,Georgia,Franklin County,2004,21239,GA
13,121,Georgia,Fulton County,2004,905802,GA
13,123,Georgia,Gilmer County,2004,26537,GA
13,125,Georgia,Glascock County,2004,2609,GA
13,127,Georgia,Glynn County,2004,70566,GA
13,129,Georgia,Gordon County,2004,48653,GA
13,131,Georgia,Grady County,2004,24000,GA
13,133,Georgia,Greene County,2004,15298,GA
13,135,Georgia,Gwinnett County,2004,691986,GA
13,137,Georgia,Habersham County,2004,38668,GA
13,139,Georgia,Hall County,2004,159745,GA
13,141,Georgia,Hancock County,2004,9524,GA
13,143,Georgia,Haralson County,2004,27715,GA
13,145,Georgia,Harris County,2004,26523,GA
13,147,Georgia,Hart County,2004,23568,GA
13,149,Georgia,Heard County,2004,11167,GA
13,151,Georgia,Henry County,2004,157954,GA
13,153,Georgia,Houston County,2004,123811,GA
13,155,Georgia,Irwin County,2004,9692,GA
13,157,Georgia,Jackson County,2004,49308,GA
13,159,Georgia,Jasper County,2004,12615,GA
13,161,Georgia,Jeff Davis County,2004,12861,GA
13,163,Georgia,Jefferson County,2004,16752,GA
13,165,Georgia,Jenkins County,2004,8540,GA
13,167,Georgia,Johnson County,2004,9025,GA
13,169,Georgia,Jones County,2004,26102,GA
13,171,Georgia,Lamar County,2004,16286,GA
13,173,Georgia,Lanier County,2004,7304,GA
13,175,Georgia,Laurens County,2004,46240,GA
13,177,Georgia,Lee County,2004,29926,GA
13,179,Georgia,Liberty County,2004,62119,GA
13,181,Georgia,Lincoln County,2004,8207,GA
13,183,Georgia,Long County,2004,10753,GA
13,185,Georgia,Lowndes County,2004,96953,GA
13,187,Georgia,Lumpkin County,2004,24102,GA
13,189,Georgia,McDuffie County,2004,21260,GA
13,191,Georgia,McIntosh County,2004,10969,GA
13,193,Georgia,Macon County,2004,13728,GA
13,195,Georgia,Madison County,2004,26932,GA
13,197,Georgia,Marion County,2004,6989,GA
13,199,Georgia,Meriwether County,2004,22806,GA
13,201,Georgia,Miller County,2004,6137,GA
13,205,Georgia,Mitchell County,2004,23590,GA
13,207,Georgia,Monroe County,2004,23277,GA
13,209,Georgia,Montgomery County,2004,8956,GA
13,211,Georgia,Morgan County,2004,16890,GA
13,213,Georgia,Murray County,2004,39803,GA
13,215,Georgia,Muscogee County,2004,186691,GA
13,217,Georgia,Newton County,2004,80650,GA
13,219,Georgia,Oconee County,2004,28568,GA
13,221,Georgia,Oglethorpe County,2004,13378,GA
13,223,Georgia,Paulding County,2004,104820,GA
13,225,Georgia,Peach County,2004,24566,GA
13,227,Georgia,Pickens County,2004,27481,GA
13,229,Georgia,Pierce County,2004,16713,GA
13,231,Georgia,Pike County,2004,15574,GA
13,233,Georgia,Polk County,2004,39950,GA
13,235,Georgia,Pulaski County,2004,9708,GA
13,237,Georgia,Putnam County,2004,19511,GA
13,239,Georgia,Quitman County,2004,2520,GA
13,241,Georgia,Rabun County,2004,15935,GA
13,243,Georgia,Randolph County,2004,7432,GA
13,245,Georgia,Richmond County,2004,197895,GA
13,247,Georgia,Rockdale County,2004,76330,GA
13,249,Georgia,Schley County,2004,3818,GA
13,251,Georgia,Screven County,2004,15186,GA
13,253,Georgia,Seminole County,2004,9205,GA
13,255,Georgia,Spalding County,2004,60744,GA
13,257,Georgia,Stephens County,2004,25146,GA
13,259,Georgia,Stewart County,2004,4896,GA
13,261,Georgia,Sumter County,2004,32687,GA
13,263,Georgia,Talbot County,2004,6521,GA
13,265,Georgia,Taliaferro County,2004,1901,GA
13,267,Georgia,Tattnall County,2004,22733,GA
13,269,Georgia,Taylor County,2004,8803,GA
13,271,Georgia,Telfair County,2004,13194,GA
13,273,Georgia,Terrell County,2004,10792,GA
13,275,Georgia,Thomas County,2004,43366,GA
13,277,Georgia,Tift County,2004,40012,GA
13,279,Georgia,Toombs County,2004,26421,GA
13,281,Georgia,Towns County,2004,10129,GA
13,283,Georgia,Treutlen County,2004,7014,GA
13,285,Georgia,Troup County,2004,61205,GA
13,287,Georgia,Turner County,2004,9494,GA
13,289,Georgia,Twiggs County,2004,10675,GA
13,291,Georgia,Union County,2004,19356,GA
13,293,Georgia,Upson County,2004,27515,GA
13,295,Georgia,Walker County,2004,62603,GA
13,297,Georgia,Walton County,2004,71741,GA
13,299,Georgia,Ware County,2004,34915,GA
13,301,Georgia,Warren County,2004,6130,GA
13,303,Georgia,Washington County,2004,20901,GA
13,305,Georgia,Wayne County,2004,27990,GA
13,307,Georgia,Webster County,2004,2275,GA
13,309,Georgia,Wheeler County,2004,6401,GA
13,311,Georgia,White County,2004,23287,GA
13,313,Georgia,Whitfield County,2004,88518,GA
13,315,Georgia,Wilcox County,2004,8709,GA
13,317,Georgia,Wilkes County,2004,10435,GA
13,319,Georgia,Wilkinson County,2004,10123,GA
13,321,Georgia,Worth County,2004,21664,GA
15,1,Hawaii,Hawaii County,2004,160170,HI
15,3,Hawaii,Honolulu County,2004,894406,HI
15,5,Hawaii,Kalawao County,2004,119,HI
15,7,Hawaii,Kauai County,2004,61070,HI
15,9,Hawaii,Maui County,2004,137017,HI
16,1,Idaho,Ada County,2004,333270,ID
16,3,Idaho,Adams County,2004,3461,ID
16,5,Idaho,Bannock County,2004,78184,ID
16,7,Idaho,Bear Lake County,2004,6057,ID
16,9,Idaho,Benewah County,2004,8907,ID
16,11,Idaho,Bingham County,2004,42502,ID
16,13,Idaho,Blaine County,2004,21097,ID
16,15,Idaho,Boise County,2004,7231,ID
16,17,Idaho,Bonner County,2004,39070,ID
16,19,Idaho,Bonneville County,2004,88696,ID
16,21,Idaho,Boundary County,2004,10230,ID
16,23,Idaho,Butte County,2004,2778,ID
16,25,Idaho,Camas County,2004,1017,ID
16,27,Idaho,Canyon County,2004,156594,ID
16,29,Idaho,Caribou County,2004,7103,ID
16,31,Idaho,Cassia County,2004,20967,ID
16,33,Idaho,Clark County,2004,915,ID
16,35,Idaho,Clearwater County,2004,8271,ID
16,37,Idaho,Custer County,2004,4083,ID
16,39,Idaho,Elmore County,2004,29074,ID
16,41,Idaho,Franklin County,2004,11901,ID
16,43,Idaho,Fremont County,2004,12410,ID
16,45,Idaho,Gem County,2004,15723,ID
16,47,Idaho,Gooding County,2004,14202,ID
16,49,Idaho,Idaho County,2004,15262,ID
16,51,Idaho,Jefferson County,2004,20475,ID
16,53,Idaho,Jerome County,2004,18994,ID
16,55,Idaho,Kootenai County,2004,121553,ID
16,57,Idaho,Latah County,2004,36664,ID
16,59,Idaho,Lemhi County,2004,7660,ID
16,61,Idaho,Lewis County,2004,3616,ID
16,63,Idaho,Lincoln County,2004,4237,ID
16,65,Idaho,Madison County,2004,33593,ID
16,67,Idaho,Minidoka County,2004,18879,ID
16,69,Idaho,Nez Perce County,2004,37802,ID
16,71,Idaho,Oneida County,2004,4063,ID
16,73,Idaho,Owyhee County,2004,10816,ID
16,75,Idaho,Payette County,2004,21297,ID
16,77,Idaho,Power County,2004,7612,ID
16,79,Idaho,Shoshone County,2004,12682,ID
16,81,Idaho,Teton County,2004,7204,ID
16,83,Idaho,Twin Falls County,2004,67869,ID
16,85,Idaho,Valley County,2004,7780,ID
16,87,Idaho,Washington County,2004,9917,ID
17,1,Illinois,Adams County,2004,66724,IL
17,3,Illinois,Alexander County,2004,8938,IL
17,5,Illinois,Bond County,2004,18243,IL
17,7,Illinois,Boone County,2004,47693,IL
17,9,Illinois,Brown County,2004,6777,IL
17,11,Illinois,Bureau County,2004,34786,IL
17,13,Illinois,Calhoun County,2004,5104,IL
17,15,Illinois,Carroll County,2004,16179,IL
17,17,Illinois,Cass County,2004,13593,IL
17,19,Illinois,Champaign County,2004,186361,IL
17,21,Illinois,Christian County,2004,35010,IL
17,23,Illinois,Clark County,2004,16803,IL
17,25,Illinois,Clay County,2004,13974,IL
17,27,Illinois,Clinton County,2004,35955,IL
17,29,Illinois,Coles County,2004,52381,IL
17,31,Illinois,Cook County,2004,5302421,IL
17,33,Illinois,Crawford County,2004,19820,IL
17,35,Illinois,Cumberland County,2004,10895,IL
17,37,Illinois,DeKalb County,2004,97079,IL
17,39,Illinois,De Witt County,2004,16421,IL
17,41,Illinois,Douglas County,2004,19738,IL
17,43,Illinois,DuPage County,2004,922962,IL
17,45,Illinois,Edgar County,2004,19046,IL
17,47,Illinois,Edwards County,2004,6706,IL
17,49,Illinois,Effingham County,2004,34520,IL
17,51,Illinois,Fayette County,2004,20597,IL
17,53,Illinois,Ford County,2004,14049,IL
17,55,Illinois,Franklin County,2004,39149,IL
17,57,Illinois,Fulton County,2004,37372,IL
17,59,Illinois,Gallatin County,2004,6108,IL
17,61,Illinois,Greene County,2004,14163,IL
17,63,Illinois,Grundy County,2004,40862,IL
17,65,Illinois,Hamilton County,2004,8372,IL
17,67,Illinois,Hancock County,2004,19215,IL
17,69,Illinois,Hardin County,2004,4673,IL
17,71,Illinois,Henderson County,2004,7915,IL
17,73,Illinois,Henry County,2004,49925,IL
17,75,Illinois,Iroquois County,2004,30318,IL
17,77,Illinois,Jackson County,2004,58711,IL
17,79,Illinois,Jasper County,2004,9916,IL
17,81,Illinois,Jefferson County,2004,40034,IL
17,83,Illinois,Jersey County,2004,22127,IL
17,85,Illinois,Jo Daviess County,2004,22298,IL
17,87,Illinois,Johnson County,2004,13506,IL
17,89,Illinois,Kane County,2004,466937,IL
17,91,Illinois,Kankakee County,2004,107424,IL
17,93,Illinois,Kendall County,2004,72336,IL
17,95,Illinois,Knox County,2004,53290,IL
17,97,Illinois,Lake County,2004,684394,IL
17,99,Illinois,LaSalle County,2004,111407,IL
17,101,Illinois,Lawrence County,2004,16460,IL
17,103,Illinois,Lee County,2004,35072,IL
17,105,Illinois,Livingston County,2004,38462,IL
17,107,Illinois,Logan County,2004,30452,IL
17,109,Illinois,McDonough County,2004,32838,IL
17,111,Illinois,McHenry County,2004,294351,IL
17,113,Illinois,McLean County,2004,158395,IL
17,115,Illinois,Macon County,2004,109987,IL
17,117,Illinois,Macoupin County,2004,48633,IL
17,119,Illinois,Madison County,2004,264032,IL
17,121,Illinois,Marion County,2004,40035,IL
17,123,Illinois,Marshall County,2004,12997,IL
17,125,Illinois,Mason County,2004,15660,IL
17,127,Illinois,Massac County,2004,15232,IL
17,129,Illinois,Menard County,2004,12516,IL
17,131,Illinois,Mercer County,2004,16689,IL
17,133,Illinois,Monroe County,2004,30659,IL
17,135,Illinois,Montgomery County,2004,30144,IL
17,137,Illinois,Morgan County,2004,35978,IL
17,139,Illinois,Moultrie County,2004,14324,IL
17,141,Illinois,Ogle County,2004,53358,IL
17,143,Illinois,Peoria County,2004,182034,IL
17,145,Illinois,Perry County,2004,22606,IL
17,147,Illinois,Piatt County,2004,16347,IL
17,149,Illinois,Pike County,2004,16796,IL
